"","WT.RT.1","WT.RT.2","WT.RT.3","KO.RT.1","KO.RT.2","KO.RT.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","KO.COLD.1","KO.COLD.2","KO.COLD.3"
"1700047G03Rik",2.88255934835764,3.74342249101513,3.010652143867,3.56626764201205,3.20039765254126,2.94378837213268,7.54747628660292,7.23517091564745,7.92375212637518,7.09236135847597,5.75947977148631,4.1725501536674
"Vsir",7.37316132621463,7.43285495127841,7.75384046145843,8.13770994632612,8.38941167288671,8.36423870263679,7.04313682414975,7.61047652600452,6.95346437904834,6.63460962274794,6.67356343741131,6.85175153304207
"Speer8-ps1",2.51406310195717,3.89469124507888,3.80990862302737,2.47079279849275,1.92684337894761,1.90989822056625,1.89990914753866,1.7197780206117,1.43159946771592,2.83148205530945,2.43619746050516,1.72097131737492
"Them7",4.23710223287585,4.43477452192199,4.76197068154752,6.68822785385692,6.67040275867171,6.4229947723376,4.23380923611199,3.94491732355676,4.58370195642847,6.32331122884725,6.29388530494987,6.35928693265112
"F13a1",6.3047167300129,5.86597306061748,5.86928820951006,7.00594851503009,7.23648917338228,7.01321814864955,6.37138282518626,7.0040602115773,7.09660025812355,7.45294046417208,7.50255616959331,7.07179493720125
"Ankrd9",6.58224864337065,6.89571675669735,6.86902627157878,5.67085907537353,5.74132206539745,5.89659870741543,9.66522119189192,9.68846821115959,9.607464307091,8.2441699454532,8.6007655464933,8.61004113281719
"Klrg2",3.4440110244017,3.38663069036738,3.78468523076165,3.03526154776915,2.85905585586809,3.11499857123198,3.29806058013809,3.21940465701333,2.92145155591374,3.88962982973669,3.69277724337676,3.67264602760954
"Meak7",3.32801259476634,3.44779616440079,3.85645407688348,4.3105112455359,4.58431812405052,5.16443195889486,3.3107505672426,2.96366426419147,3.06630972896917,2.99261856546644,3.39971672296461,2.99923225926859
"Tc2n",5.67695418229368,5.18862065310167,5.20801833022458,4.74336488475513,4.17337589154257,3.76636797255402,3.72312985788788,3.74849859853839,3.28100115320339,3.32949387240525,3.38418149437388,3.19049847814142
"Zswim5",5.45022033155636,5.55967049496776,5.45586700849825,4.61555840487423,4.90375496727525,4.74609833544673,6.29655649008009,5.92450507278701,6.50526630470542,5.72473355355084,4.82207145297479,4.59481240290093
"Lrrc74b",2.0336854708706,2.13738864424912,2.15282415809941,3.33023614291304,3.50410579064585,3.98210540687191,1.82496274906269,1.31193550783494,1.58942511992916,2.12446342777747,2.26044547755045,3.05882021627547
"Mmd2",7.3245360736943,7.2685976984975,8.15659072479391,5.27902231952686,7.08330874239174,5.8034275147175,7.75452097796716,7.50414715908922,7.36390739537636,5.84835824169158,6.25008174629603,6.25631922960752
"Paqr9",8.53307157173645,8.2949427822586,8.2819169084422,7.32338416791867,7.0255905818249,7.29040820092964,8.84303218749357,8.77514941723339,8.76967634860012,8.14145280455255,7.96198460941057,7.32630169036369
"Vsig10l",4.79492407074546,4.48743268378613,4.4005573325813,4.81094366404366,5.25737971300908,5.01389442716453,4.02146985371366,3.58108251280636,4.00725507428614,4.69321383624584,5.10910577442615,5.26807865018219
"Speer4cos",7.02510886893896,7.19998609197399,5.81801409291615,5.17297323614323,4.13241988004886,4.40616267258432,4.22227427260189,3.60867829918483,4.02507162880618,4.39342690614458,4.45047192551016,3.55104146983467
"Paqr4",6.38338679323941,6.52142447724754,6.23281831243707,7.6254461009937,7.33209156015971,7.29402151951176,6.16213276107009,6.37998931202437,5.9326277048942,4.96043753650258,6.36717300840609,5.96415877832525
"Prss8",3.65307232326528,4.23400406681415,3.84543491083482,2.82191720730751,2.72512717429135,3.23893145307757,2.38680687769842,2.32536294086991,2.60393185168589,2.85130855434037,2.56276627594084,2.75827233690093
"Mfsd2a",5.52804514518439,5.45997755599644,6.49016787050752,4.30819885094283,3.45155042736734,3.60540784670069,11.2590883016853,11.314609676815,11.3820551463027,10.1403872689294,10.0395683571085,10.0124219638047
"Creld2",7.35947962679574,6.5730092783289,7.22678201029999,6.4768696289367,6.92008582805969,7.04096541476326,7.93129847166409,7.58274884071683,7.47925845851902,6.74275807324857,6.72564502949738,6.51386568098245
"Dcun1d5",7.36727799154526,7.05832585197247,7.81255953998459,7.13947251759295,7.68898324255854,7.64792541973786,9.0524770802157,8.44739392942072,8.40712538835944,6.63641590842414,7.64174212978211,7.85188516483944
"Dcst1",2.57050721541493,3.09269156570258,2.70392260514537,6.50788763410541,6.46356238250749,6.42244173442185,2.29042213641922,3.15375348759548,3.34295667938726,6.45211600737316,6.77223271868457,6.5923547102731
"Ighv1-53",4.00815936325108,4.72676128395825,3.81950333036664,4.00917401271068,3.77279281717927,4.71523383506083,4.8344311811031,4.90979221358857,4.94222183456907,3.51556090668118,4.04358916216585,3.47931622128413
"Stpg1",3.17166187360332,3.68757375303313,3.56169076136452,4.74103533845944,4.81504252009213,4.32701444581465,3.49585613198377,3.36087656167868,3.15409098040938,4.8381785730464,4.25850631900492,4.10752959412944
"Sfi1",3.43256142678326,3.20705040796335,2.34940652284205,2.09784088653058,1.99706480753,1.71713524706826,1.63081923069194,1.63545064173361,1.81199523050015,2.40228936749947,1.64490702084698,1.43191369800818
"Rilpl2",5.22165745647772,4.63723813798373,5.16992118738329,4.48350612409856,4.94574003818006,4.5696210491999,6.79169151326638,6.58622721957113,6.45993535841197,5.55090303309592,5.33349012874961,5.10162143348236
"Rnf227",1.95121021811117,1.45172772721539,1.57006400193397,1.56435841304181,1.65605165835908,1.80927412760971,2.9905047637148,2.7320147315891,2.94749154706644,2.1467693086714,1.8237848820497,1.33886383988023
"Igsf6",5.71515194261337,6.07517876920439,6.17253264905942,6.95585300757843,7.64422275630854,6.84780081001193,6.86229047993898,7.48137263925622,7.26785219451282,7.50074395244091,7.57529356731304,8.14307628995019
"Vmn1r148",4.03922407100714,4.1192920202205,4.15022959059689,2.98191993701435,2.69135158552622,2.65219432888397,2.24582619079085,2.43809557852213,1.75677736252537,3.31449860009979,2.25649409799463,2.3323536211595
"Sorcs2",4.56469209418473,7.13208462300404,6.10131297015096,7.975934308562,7.8962893994644,7.60387156209305,5.15043406320735,5.13287879790305,4.81804599952399,5.8690227973842,7.0804712795594,7.05605076450809
"Tlr9",4.397172710316,4.11774758911993,4.36588464009134,5.20583413666088,5.34591325299449,5.25413331252067,4.6593681665249,5.13189847452326,4.8489473938535,4.75035576654771,4.51788393001399,4.17466849009923
"Cacng7",7.62303035505751,7.63505532630711,7.07255282966845,8.93495879414592,8.59698436639324,8.17233355577577,6.67215790979613,6.97161103355447,6.64833771321492,8.61052214595036,8.50789011816093,8.34032143682714
"Elovl4",2.68336510389724,2.16760758999389,2.82043925669571,2.32665997647954,1.78901413615759,1.83528583924023,6.65487648031928,6.2728966759555,6.66585013317606,3.75876821558755,2.42328327319759,2.52572427919144
"Prg4",4.67158495852552,4.36777044350336,4.57414891898446,5.01283453443286,4.36267549975136,4.45625464372397,4.89691007823169,5.06237556293995,4.93382838322555,6.36769172605476,6.72829248428543,7.79177452039048
"Slamf9",4.23378293172896,3.61640734234446,3.52560112002685,4.77207217815005,4.67383328395942,5.03557994057629,2.8740084551501,3.60083813848824,3.26114660860573,3.19720768023206,3.36735639769057,3.95901248764187
